transaction_id,transaction_date,sender_id,receiver_id,origin_country,destination_country,sender_bank,receiver_bank,currency,amount_usd,transaction_type,customer_segment,purpose_code,risk_rating,corridor,country_pair,transaction_day,transaction_week,transaction_month,log_amount_usd,risk_rating_num,entity_baseline_count,entity_baseline_median,entity_baseline_mad,peer_baseline_count,peer_baseline_median,peer_baseline_mad,entity_baseline_z,peer_baseline_z,baseline_score,rolling_median_amount,rolling_mean_amount,rolling_std_amount,rolling_txn_count,rolling_total_amount,rolling_amount_ratio,rolling_z,rolling_score,daily_amount_ratio,daily_count_ratio,daily_change_score,weekly_amount_ratio,weekly_count_ratio,weekly_change_score,monthly_amount_ratio,monthly_count_ratio,monthly_change_score,change_score,risk_context_score,anomaly_score,severity,is_alert,reason_codes,recommended_action
TXN001290,2025-06-16,CUST_A102,RCV_B201,USA,ZAF,Mercury Trust,Mercury Trust,USD,59578.74,Remittance,SME,Invoice Payment,Low,USA->ZAF,USA->ZAF,2025-06-16,2025-06-16,2025-06-01,10.995070862377254,0,33,14268.54,6156.3499999999985,71,14268.54,4991.700000000001,4.964261274943758,6.122509345513551,52.05,14233.65,14513.858148148147,6032.666810316079,27.0,391874.17,4.1857668272017365,7.4701426862808455,93.38,1.768827159057595,0.6666666666666666,15.38,2.4026200924163668,1.3333333333333333,28.05,2.2074585694776214,1.8333333333333333,24.15,28.05,0.0,51.84,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Transaction amount sharply above recent rolling median; Rolling-window statistical outlier,No immediate action; retain for monitoring and periodic review.
TXN000527,2025-03-08,CUST_A105,RCV_B201,USA,ARE,Continental Finance,Continental Finance,USD,218995.57,Wire,Corporate,Capital Goods,Medium,USA->ARE,USA->ARE,2025-03-08,2025-03-03,2025-03-01,12.296811346575529,1,41,72133.68,27118.190000000002,79,66879.51,22863.639999999992,3.65283762688439,4.487574265077653,38.15,64483.759999999995,74523.10549999999,35847.09931475327,20.0,1490462.1099999999,3.3961352439746073,4.030241421529489,50.38,10.596382900818124,2.0,100.0,7.009332378940486,5.0,100.0,2.5920364274440386,1.375,31.84,100.0,20.0,51.47,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Rolling-window statistical outlier; Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN001239,2025-06-10,CUST_A105,RCV_B203,USA,RUS,Mercury Trust,Atlantic Bank,USD,225893.61,ACH,Corporate,Family Support,Medium,USA->RUS,USA->RUS,2025-06-10,2025-06-09,2025-06-01,12.327823842056342,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,3.8782628841255353,3.6710282960504674,38.78,76299.87,85372.99862068966,44728.0510121309,29.0,2475816.96,2.960602816230224,3.1416663189996603,39.27,1.5935094289820744,2.0,20.0,1.053544266566524,1.5,10.0,8.45085210665124,5.5,100.0,100.0,40.0,51.35,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Sudden time-period change in transaction amount or count; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN001366,2025-06-24,CUST_A103,RCV_B201,USA,ZAF,Atlantic Bank,Harbor Bank,USD,288117.29,Remittance,NBFI,Services,High,USA->ZAF,USA->ZAF,2025-06-24,2025-06-23,2025-06-01,12.571126403958615,2,45,116259.92,40232.67999999999,45,116259.92,40232.67999999999,2.881185048199623,2.881185048199623,28.81,97735.54000000001,115772.04899999998,59249.16714269295,30.0,3473161.4699999997,2.9479275399716416,2.9088213271408807,36.36,3.4547299261180613,1.0,49.09,5.762523370860113,2.0,95.25,1.5878277294782976,1.2,11.76,95.25,65.0,49.79,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High; High-value cross-border transfer,No immediate action; retain for monitoring and periodic review.
TXN001113,2025-05-24,CUST_A101,RCV_B205,USA,ZAF,Harbor Bank,Atlantic Bank,USD,253054.53,Remittance,Corporate,Intercompany Transfer,Medium,USA->ZAF,USA->ZAF,2025-05-24,2025-05-19,2025-05-01,12.4413642297921,1,40,72727.255,29467.840000000004,76,74886.76000000001,30259.165000000005,4.12757592641673,3.971496267824971,41.28,67551.24,92145.64068965518,62866.20732421101,29.0,2672223.58,3.7461122845413346,2.5595450427049324,39.23,5.1425214987519725,2.0,82.85,2.389249138370614,2.5,30.0,0.8056241958714448,1.1111111111111112,2.22,82.85,45.0,49.54,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Sudden time-period change in transaction amount or count; High-value cross-border transfer,No immediate action; retain for monitoring and periodic review.
TXN000362,2025-02-13,CUST_A104,RCV_B202,USA,RUS,Continental Finance,Atlantic Bank,USD,6759.38,ACH,Retail,Capital Goods,Low,USA->RUS,USA->RUS,2025-02-13,2025-02-10,2025-02-01,8.818834380474868,0,38,2024.12,1003.5899999999999,38,2024.12,1003.5899999999999,3.1825076674737693,3.1825076674737693,31.83,1715.4,1993.7150000000001,1231.1862104430022,10.0,19937.15,3.9404103999067273,3.8707914039138163,48.38,6.6108992038808365,1.0,100.0,6.6108992038808365,1.0,100.0,0.7911491726417283,0.7142857142857143,0.0,100.0,20.0,48.65,Low,False,Rolling-window statistical outlier; Sudden time-period change in transaction amount or count; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN001045,2025-05-11,CUST_A105,RCV_B201,USA,ARE,Harbor Bank,Continental Finance,USD,323174.5,Remittance,Corporate,Capital Goods,Medium,USA->ARE,USA->ARE,2025-05-11,2025-05-05,2025-05-01,12.685950798300329,1,41,72133.68,27118.190000000002,79,66879.51,22863.639999999992,6.244038893819979,7.5609557688539555,64.27,68064.6,89971.52466666668,56338.03079437463,30.0,2699145.74,4.748055523723051,4.1393526192722145,53.54,1.406599902740218,1.0,8.13,1.8182493825969368,1.0,16.36,0.9271164969790658,0.625,0.0,16.36,45.0,48.58,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Transaction amount sharply above recent rolling median; Rolling-window statistical outlier; High-value cross-border transfer,No immediate action; retain for monitoring and periodic review.
TXN001092,2025-05-21,CUST_A106,RCV_B201,USA,ARE,Atlantic Bank,Mercury Trust,USD,48486.65,Remittance,SME,Family Support,Medium,USA->ARE,USA->ARE,2025-05-21,2025-05-19,2025-05-01,10.789064405324257,1,57,14384.35,5064.83,96,14598.11,5405.365000000001,4.541514986682673,4.228728352294433,45.42,14968.45,32332.206666666665,88994.5468887742,30.0,969966.2,3.2392565696515003,0.1815217212524632,31.99,0.09507186274509805,1.0,0.0,21.600164386228325,5.0,100.0,4.887196582779951,2.0,77.74,100.0,20.0,48.49,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN001364,2025-06-23,CUST_A101,RCV_B201,GBR,USA,Harbor Bank,Harbor Bank,USD,205888.29,ACH,Corporate,Capital Goods,Medium,GBR->USA,GBR->USA,2025-06-23,2025-06-23,2025-06-01,12.2350938761215,1,42,72474.635,21406.610000000004,65,82919.45,23180.18,4.203725405260338,3.578163870168394,42.04,72609.705,83763.33666666667,44424.83202289214,30.0,2512900.1,2.8355478100344853,2.7490245381322387,34.36,7.281621683561414,1.0,100.0,2.0573438011023955,0.5,21.15,0.965082656874097,0.8333333333333334,0.0,100.0,20.0,48.02,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN001063,2025-05-13,CUST_A106,RCV_B206,USA,ZAF,Harbor Bank,Mercury Trust,USD,45506.05,Trade Finance,SME,Intercompany Transfer,Medium,USA->ZAF,USA->ZAF,2025-05-13,2025-05-12,2025-05-01,10.725622537991242,1,38,14427.685,4778.639999999999,71,14268.54,4991.700000000001,4.386678467618403,4.220946870805537,43.87,14244.22,16019.221481481482,7560.402573116261,27.0,432518.98,3.1947028338512045,3.9001664571896715,48.75,4.133388982849171,1.0,62.67,2.6828983700932887,3.0,40.0,0.47277415567042685,0.3333333333333333,0.0,62.67,30.0,47.01,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Rolling-window statistical outlier; Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN001231,2025-06-08,CUST_A105,RCV_B205,USA,RUS,Mercury Trust,Harbor Bank,USD,184580.37,Trade Finance,Corporate,Services,Medium,USA->RUS,USA->RUS,2025-06-08,2025-06-02,2025-06-01,12.125845675047955,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,2.780012728940218,2.627494499365902,27.8,72735.94,81829.87821428571,41327.8493421712,28.0,2291236.59,2.5376776597648973,2.4862288607132297,31.08,1.0572381807131344,1.0,1.14,2.7853506530730563,2.0,35.71,8.45085210665124,5.5,100.0,100.0,50.0,46.55,Low,False,Sudden time-period change in transaction amount or count; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000764,2025-04-04,CUST_A106,RCV_B205,USA,ARE,Harbor Bank,Mercury Trust,USD,38611.89,Remittance,SME,Intercompany Transfer,Medium,USA->ARE,USA->ARE,2025-04-04,2025-03-31,2025-04-01,10.561341437531931,1,57,14384.35,5064.83,96,14598.11,5405.365000000001,3.226460854559778,2.996521901851216,32.26,11525.46,12868.468571428572,5605.952055471751,28.0,360317.12,3.350138736328095,4.592158686666661,57.4,4.580561622205798,1.0,71.61,1.2140227447527452,0.5,4.28,0.9456207303363163,0.7,0.0,71.61,20.0,45.83,Low,False,Rolling-window statistical outlier; Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000553,2025-03-11,CUST_A102,RCV_B205,GBR,USA,Harbor Bank,Continental Finance,USD,58413.39,Wire,SME,Invoice Payment,Low,GBR->USA,GBR->USA,2025-03-11,2025-03-10,2025-03-01,10.9753175425734,0,42,14548.404999999999,5843.989999999999,69,14424.21,5042.459999999999,5.062796545254185,5.884171993431778,50.63,15542.44,16679.716923076925,9796.393152261064,13.0,216836.32,3.758315296697301,4.2601059827096375,53.25,3.9606326067057664,1.0,59.21,1.928411267527518,0.5,18.57,2.3906924843880533,2.3333333333333335,27.81,59.21,0.0,45.54,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Rolling-window statistical outlier; Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000622,2025-03-20,CUST_A104,RCV_B204,USA,RUS,Continental Finance,Mercury Trust,USD,5949.99,Trade Finance,Retail,Capital Goods,Low,USA->RUS,USA->RUS,2025-03-20,2025-03-17,2025-03-01,8.69131287125359,0,38,2024.12,1003.5899999999999,38,2024.12,1003.5899999999999,2.638527003059018,2.638527003059018,26.39,1422.4,2179.886,1618.0853584109834,15.0,32698.29,4.183063835770528,2.3299784405084627,45.47,5.4246159456625795,1.0,88.49,2.3618100625186065,0.5,27.24,0.9593223616904228,1.0,0.0,88.49,30.0,45.08,Low,False,Transaction amount sharply above recent rolling median; Sudden time-period change in transaction amount or count; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN001390,2025-06-27,CUST_A103,RCV_B201,USA,ARE,Mercury Trust,Atlantic Bank,USD,59269.34,Trade Finance,NBFI,Invoice Payment,High,USA->ARE,USA->ARE,2025-06-27,2025-06-23,2025-06-01,10.989864291225697,2,37,139744.96,65100.249999999985,37,139744.96,65100.249999999985,0.8338033370071545,0.8338033370071545,8.34,157262.085,164414.14833333335,83435.1869682123,30.0,4932424.45,0.37688257789536495,1.2601974317309568,15.75,0.2176761542868448,1.0,0.0,0.9660211249241507,1.0,0.0,2.5526527112084763,4.0,60.0,60.0,50.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN001365,2025-06-24,CUST_A103,RCV_B202,USA,RUS,Continental Finance,Harbor Bank,USD,96521.34,Remittance,NBFI,Intercompany Transfer,High,USA->RUS,USA->RUS,2025-06-24,2025-06-23,2025-06-01,11.477529763125162,2,41,107795.87,29431.67,41,107795.87,29431.67,0.2583839274156036,0.2583839274156036,2.58,106744.95499999999,152102.9926666667,144284.07098847406,30.0,4563089.78,0.9042239045395636,0.3852237623036486,4.82,0.5285798534684395,1.0,0.0,1.3979466301183308,1.0,7.96,2.1897426406837432,2.25,25.0,25.0,60.0,45.0,Low,False,Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN001363,2025-06-23,CUST_A103,RCV_B205,USA,ARE,Mercury Trust,Atlantic Bank,USD,272282.19,ACH,NBFI,Family Support,High,USA->ARE,USA->ARE,2025-06-23,2025-06-23,2025-06-01,12.514597943373968,2,37,139744.96,65100.249999999985,37,139744.96,65100.249999999985,1.373210727070941,1.373210727070941,13.73,146549.74,156876.18066666665,83564.50528476923,30.0,4706285.42,1.8579506862311732,1.3810410166380493,17.26,1.1571142682796385,1.0,3.14,0.9660211249241507,1.0,0.0,2.5526527112084763,4.0,60.0,60.0,65.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High; High-value cross-border transfer,No immediate action; retain for monitoring and periodic review.
TXN001348,2025-06-22,CUST_A103,RCV_B205,USA,RUS,Mercury Trust,Mercury Trust,USD,182605.03,Wire,NBFI,Invoice Payment,High,USA->RUS,USA->RUS,2025-06-22,2025-06-16,2025-06-01,12.115086269598853,2,41,107795.87,29431.67,41,107795.87,29431.67,1.7144381688161088,1.7144381688161088,17.14,106744.95499999999,155012.16366666663,145742.23625023433,30.0,4650364.909999999,1.710666607147851,0.1893264920538023,10.15,1.9123919269121954,1.0,18.25,0.8763885742249021,0.6666666666666666,0.0,2.1897426406837432,2.25,25.0,25.0,60.0,45.0,Low,False,Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN001345,2025-06-22,CUST_A105,RCV_B201,USA,RUS,Mercury Trust,Atlantic Bank,USD,152549.01,Trade Finance,Corporate,Capital Goods,Medium,USA->RUS,USA->RUS,2025-06-22,2025-06-16,2025-06-01,11.935247755697091,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,1.9285073497737146,1.8184123089163005,19.29,76677.815,89888.88466666665,50676.281411447024,30.0,2696666.5399999996,1.9894803992523784,1.2364783600554274,15.46,1.288016269309617,1.0,5.76,1.195896501325783,1.3333333333333333,6.67,8.45085210665124,5.5,100.0,100.0,50.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN001340,2025-06-21,CUST_A103,RCV_B201,USA,GBR,Continental Finance,Continental Finance,USD,281015.88,ACH,NBFI,Capital Goods,High,USA->GBR,USA->GBR,2025-06-21,2025-06-16,2025-06-01,12.546170017686059,2,35,128672.26,40700.76999999999,35,128672.26,40700.76999999999,2.5246640712202746,2.5246640712202746,25.25,125906.545,148065.603,76348.40872237587,30.0,4441968.09,2.231940206126695,1.7413627765765798,21.77,5.512268061871088,2.0,90.25,5.758350623838355,3.0,95.17,0.4926914379990472,0.6666666666666666,0.0,95.17,65.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High; High-value cross-border transfer,No immediate action; retain for monitoring and periodic review.
TXN001305,2025-06-17,CUST_A103,RCV_B202,USA,RUS,Mercury Trust,Atlantic Bank,USD,95485.15,Wire,NBFI,Services,High,USA->RUS,USA->RUS,2025-06-17,2025-06-16,2025-06-01,11.466736489773497,2,41,107795.87,29431.67,41,107795.87,29431.67,0.28213080127631224,0.28213080127631224,2.82,106744.95499999999,154667.934,145894.54302064347,30.0,4640038.0200000005,0.8945167478875232,0.40565454179890675,5.07,0.9581887756868396,1.0,0.0,0.8763885742249021,0.6666666666666666,0.0,2.1897426406837432,2.25,25.0,25.0,60.0,45.0,Low,False,Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN001309,2025-06-17,CUST_A105,RCV_B204,USA,RUS,Continental Finance,Harbor Bank,USD,132562.54,Trade Finance,Corporate,Services,Medium,USA->RUS,USA->RUS,2025-06-17,2025-06-16,2025-06-01,11.794817356632228,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,1.3971971988606733,1.313572772694446,13.97,76677.815,89971.84966666668,50748.06350854342,30.0,2699155.49,1.728825214959503,0.8392574492258843,10.49,2.3470336302454213,2.0,26.94,1.195896501325783,1.3333333333333333,6.67,8.45085210665124,5.5,100.0,100.0,50.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN001278,2025-06-14,CUST_A103,RCV_B204,GBR,USA,Mercury Trust,Harbor Bank,USD,215097.49,Trade Finance,NBFI,Capital Goods,High,GBR->USA,GBR->USA,2025-06-14,2025-06-09,2025-06-01,12.278851295240479,2,36,112748.845,28820.535000000003,36,112748.845,28820.535000000003,2.3953115739350426,2.3953115739350426,23.95,113818.76999999999,114088.72466666666,39366.265223879505,30.0,3422661.7399999998,1.8898244112109102,2.5658711782509047,32.07,1.8032213235631296,1.0,16.06,5.062486809447115,2.0,81.25,0.5375596954659955,0.7142857142857143,0.0,81.25,50.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
